m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
16.598,8.605,348.782,32.403,9.387,10.937,129.957,25.347,43.85,28.219,2559.891,87.162,0
8.093,9.198,98.366,22.124,8.566,10.549,118.293,23.415,47.588,19.819,2657.458,91.418,0
17.136,15.392,371.697,30.813,11.244,10.284,174.138,27.919,19.139,17.388,500.77,46.145,0
19.407,17.481,591.135,61.91,12.154,14.439,214.13,33.024,74.212,21.86,5985.29,104.589,0
9.175,10.994,155.742,30.533,17.336,18.726,464.544,44.934,106.261,20.484,11710.977,152.782,0
14.979,13.159,306.386,36.745,22.646,18.982,729.853,53.599,147.048,15.262,21856.17,176.028,0
18.674,20.409,598.141,58.842,24.991,18.313,901.451,62.963,123.815,22.132,15820.005,160.083,0
21.63,16.48,692.207,51.54,15.725,15.394,349.865,37.505,74.899,19.775,6000.951,112.261,0
31.133,12.494,1125.356,63.083,11.87,13.296,177.093,22.601,23.865,25.432,795.362,60.817,0
35.835,12.261,1434.458,61.711,14.65,14.619,335.884,46.41,13.007,15.638,273.159,34.705,0
39.45,15.69,1802.443,64.939,15.365,15.845,388.884,43.589,15.545,16.289,302.903,33.881,0
26.694,10.949,832.468,49.56,22.817,12.836,685.383,46.059,11.371,13.274,202.295,28.683,0
23.12,29.08,934.777,77.369,24.485,23.921,804.645,62.334,24.548,17.922,816.427,59.144,0
12.596,13.596,270.041,45.604,13.579,15.54,280.597,36.719,30.483,27.06,1239.131,72.716,0
15.854,18.731,352.546,40.063,23.847,20.78,930.926,64.015,10.54,13.311,178.123,26.063,0
13.823,18.383,343.91,38.359,15.219,13.865,321.871,37.361,24.205,17.531,851.6,58.082,0
9.493,11.605,134.805,22.215,15.163,14.41,360.641,42.836,53.429,14.633,3068.73,88.191,0
16.235,22.797,554.896,62.317,14.03,17.701,347.566,42.241,19.363,14.941,517.139,45.431,0
9.143,11.419,138.274,30.022,12.271,15.317,252.479,45.4,23.738,22.043,915.306,58.516,0
18.721,26.833,721.88,73.127,17.47,21.388,458.271,42.384,32.001,35.182,1247.444,54.522,0
13.069,16.426,369.537,59.47,19.948,25.482,649.348,58.422,23.15,23.216,876.328,66.038,0
18.973,17.321,465.565,37.982,24.301,18.161,871.626,54.868,21.608,17.853,667.375,54.219,0
17.369,23.856,579.176,59.828,17.057,19.604,478.899,52.089,37.312,16.989,1680.839,72.452,0
12.502,15.936,254.806,36.091,22.662,16.325,780.1,72.359,60.175,14.448,3829.786,95.601,0
9.05,8.975,116.084,18.957,21.101,14.38,553.323,38.718,84.078,17.254,7366.741,121.729,0
29.575,30.66,1182.339,60.622,20.308,17.13,567.337,45.517,55.247,19.379,3427.769,104.54,0
18.283,14.507,438.322,41.607,14.772,15.622,349.393,39.103,56.851,11.515,3364.583,83.455,0
14.157,14.952,298.182,36.965,20.416,23.843,721.843,63.861,70.541,16.989,5264.625,102.032,0
33.854,12.357,1298.792,55.684,15.9,15.826,400.12,41.789,58.21,19.527,3769.689,99.702,0
27.255,11.038,853.971,61.935,15.659,14.134,375.311,38.691,15.352,16.806,337.25,40.465,0
36.296,14.413,1525.12,61.299,18.677,19.888,502.888,43.018,10.865,14.186,201.523,34.961,0
16.131,13.409,372.893,46.391,14.739,17.299,299.489,38.333,24.402,19.283,717.989,46.445,0
16.455,16.129,372.074,40.949,11.196,11.461,177.192,37.199,18.452,22.136,523.374,42.623,0
14.114,15.089,268.302,31.598,13.254,11.43,242.535,28.307,33.351,18.443,1438.663,71.492,1
10.928,12.739,166.064,24.904,11.641,15.619,259.364,45.331,85.833,19.575,7750.442,121.572,1
12.633,12.531,227.589,26.259,10.443,12.96,177.497,30.523,56.884,18.522,3578.83,82.762,1
9.527,11.137,132.586,22.095,12.629,14.503,218.258,36.981,17.204,20.207,413.255,36.024,1
11.47,13.09,181.801,28.549,11.756,14.945,225.69,34.569,21.696,13.503,616.132,52.765,1
31.586,20.675,1425.106,84.067,15.507,10.142,325.989,32.175,23.047,25.01,682.768,45.744,1
100.741,13.069,10319.536,130.068,11.844,13.215,205.122,30.923,21.396,13.326,601.273,45.082,1
132.172,11.276,17596.689,165.816,23.679,19.703,743.604,50.303,29.768,18.099,1213.688,67.551,1
115.594,15.015,13587.385,138.056,10.222,12.937,170.096,28.693,34.576,25.936,1437.994,60.951,1
86.368,15.105,7687.634,104.535,11.925,13.896,212.971,29.574,21.787,24.52,615.148,45.172,1
39.719,14.045,1774.835,65.704,13.98,14.806,258.689,29.73,17.939,17.423,427.443,39.344,1
13.609,13.924,275.904,31.643,14.865,17.626,354.159,41.059,16.051,16.568,385.029,37.627,1
16.278,11.57,384.078,36.379,17.931,18.999,519.87,51.546,31.141,21.898,1389.598,71.344,1
31.551,11.626,1130.621,59.522,15.794,19.638,395.117,41.161,31.783,14.634,1210.659,58.152,1
39.712,14.812,1796.413,77.262,23.07,16.833,696.476,45.918,35.452,12.417,1411.058,55.105,1
51.486,11.969,2794.033,71.848,13.271,14.187,264.802,33.291,35.609,17.095,1544.153,71.818,1
57.426,15.016,3523.246,84.801,16.727,17.583,367.494,38.502,22.749,12.219,598.897,39.036,1
64.564,24.21,4754.574,111.469,15.107,17.111,334.134,35.729,25.782,12.176,812.996,49.712,1
59.076,11.249,3616.513,84.507,15.766,14.331,360.464,38.9,32.342,16.681,1310.637,67.035,1
60.376,16.277,3910.189,101.328,20.77,23.304,586.254,50.685,51.939,16.176,2959.269,85.904,1
56.706,7.511,3271.969,69.19,12.716,14.494,238.427,31.9,60.713,11.672,3822.269,92.818,1
54.073,14.804,3143.065,88.925,13.334,12.884,232.677,28.428,50.032,17.044,2793.662,100.138,1
23.348,17.554,826.442,70.216,19.223,21.689,572.307,52.587,16.688,13.983,397.263,33.86,1
31.873,26.202,1488.745,74.965,10.941,12.765,166.455,24.758,16.229,15.506,370.716,38.953,1
26.976,9.838,824.5,40.998,13.611,15.372,253.517,30.722,30.662,23.045,1465.723,70.106,1
20.38,16.903,701.03,61.279,10.611,12.051,189.93,35.368,34.425,10.972,1305.506,54.602,1
14.297,17.654,321.365,43.277,12.299,16.212,345.63,46.675,53.574,13.526,3053.106,76.406,1
13.987,15.184,282.862,43.834,22.36,27.262,788.931,56.517,43.165,12.632,2022.782,68.956,1
9.02,9.646,142.507,25.361,22.775,25.624,884.887,58.35,23.462,29.865,996.308,71.039,1
14.038,10.7,282.0,37.501,12.254,10.295,205.876,33.453,14.177,13.635,349.12,39.84,1
22.181,12.327,643.803,57.377,14.061,15.235,375.359,46.862,34.289,17.164,1468.491,72.351,1
10.786,9.962,183.666,27.728,12.342,14.603,244.853,40.558,49.267,15.43,2665.351,85.571,1
14.184,12.833,310.08,39.94,19.474,13.918,498.261,40.28,41.128,20.815,2098.521,74.074,1
11.093,13.098,189.126,29.461,10.026,13.306,181.006,36.677,16.832,19.072,487.818,50.364,1
11.411,15.0,228.408,36.35,18.867,23.044,574.407,53.192,27.891,17.577,1048.517,54.482,1
10.221,9.168,120.909,16.095,8.703,11.71,142.023,26.425,40.566,10.554,1757.0,63.514,1
13.432,15.883,252.322,29.604,15.934,20.15,416.836,49.965,15.68,13.331,363.769,44.648,1
14.989,14.837,286.861,33.197,13.856,17.128,293.426,37.7,16.799,9.748,375.612,36.425,1
9.543,12.736,162.435,32.074,10.42,13.464,182.508,40.15,23.637,15.125,785.836,66.934,1
14.538,16.53,289.466,33.275,14.856,13.807,341.291,47.292,13.417,17.121,302.684,35.315,1
17.241,20.264,414.121,46.961,15.695,18.808,370.554,44.748,22.269,18.485,680.109,51.072,1
16.221,13.025,387.312,41.008,14.972,13.92,337.26,39.437,22.949,13.364,705.263,60.449,1
11.777,15.363,236.681,40.411,16.583,20.869,449.888,43.907,19.069,18.518,606.236,60.712,1
10.948,12.889,174.501,34.066,20.04,22.48,552.549,52.644,16.979,12.967,443.916,46.24,1
10.747,15.715,251.327,47.15,12.998,14.631,282.514,35.779,15.171,14.217,348.526,41.619,1
90.631,33.833,9358.55,154.259,74.918,81.94,8092.982,173.637,30.264,37.506,1408.589,80.981,1
158.541,59.609,28688.365,226.507,45.672,52.329,2945.647,102.463,63.995,78.9,6365.743,171.763,1
506.28,220.358,304877.438,1078.379,203.915,70.791,46592.703,322.337,128.284,140.364,29274.758,387.62,1
1735.367,155.12,3035560.25,1958.847,287.391,231.615,134587.031,726.101,119.264,105.275,15967.077,205.975,1
1409.619,102.107,1997452.625,1586.133,316.606,302.096,172234.5,903.837,198.783,238.956,57708.426,478.133,1
1096.431,79.421,1208469.0,1233.728,263.77,108.496,81346.094,502.6,199.187,204.461,57438.539,470.904,1
852.827,61.776,731130.187,959.619,252.404,138.024,82758.406,583.262,206.262,243.73,60051.824,520.959,1
663.346,48.051,442337.25,746.411,157.51,207.682,45117.129,497.59,203.709,183.316,53950.453,396.768,1
515.964,37.374,267615.781,580.574,110.664,120.749,18778.145,247.377,200.395,221.121,49936.469,390.88,1
401.327,29.07,161908.594,451.582,122.618,134.996,21366.725,287.407,141.671,135.852,24716.633,333.631,1
345.956,289.262,165019.516,732.164,164.608,129.227,41150.848,379.589,93.808,114.341,13710.604,286.812,1
880.016,165.215,801724.062,1089.938,159.688,104.603,31186.187,296.229,112.317,128.648,21153.324,351.261,1
1235.301,160.815,1551829.125,1528.39,175.567,132.237,47207.816,393.971,131.834,111.011,24565.939,331.059,1
1349.249,159.49,1845910.75,1668.6,172.1,108.976,41494.086,347.985,170.762,195.095,48802.262,466.881,1
1341.788,86.866,1807941.625,1479.349,138.773,77.723,23777.947,279.227,99.194,121.595,16032.605,275.299,1
1334.047,143.384,1800240.0,1555.573,152.698,154.048,40063.855,452.696,139.734,142.517,28857.607,311.685,1
1179.654,151.754,1414613.875,1449.216,111.781,85.14,18833.855,266.111,133.532,142.419,27049.961,354.562,1
1070.307,141.193,1165492.125,1308.684,123.273,63.767,19161.771,251.696,104.756,105.454,14575.777,245.339,1
890.823,127.468,809813.812,1054.773,144.846,138.772,27571.824,285.421,122.091,71.933,19646.414,248.53,1
733.463,160.274,563656.125,1016.018,117.747,90.641,21252.631,267.927,89.495,99.864,12017.2,255.478,1
565.107,95.707,328506.188,722.419,121.891,101.222,20429.377,265.178,165.989,202.518,41619.234,469.407,1
403.076,105.373,173573.656,570.182,99.292,76.962,12595.522,200.322,73.266,107.447,11643.31,275.648,1
226.673,96.188,60632.816,379.905,92.966,63.93,12104.24,196.61,102.409,122.952,15196.945,279.138,1
134.791,79.541,24147.418,316.652,64.226,59.151,5734.137,138.317,67.278,78.53,6191.895,159.151,1
142.551,169.536,29748.502,348.721,92.313,107.635,11911.987,214.631,65.447,72.97,5792.798,137.695,1
131.978,135.458,25440.078,348.102,71.563,81.991,7290.39,181.927,90.246,107.762,11831.628,219.238,1
251.578,112.362,75916.969,432.943,114.408,117.757,16891.191,215.084,136.792,161.212,27751.516,341.013,1
262.354,183.024,98561.539,610.911,97.457,124.31,15732.673,305.511,159.777,200.851,41811.82,498.048,1
360.491,136.108,148478.906,610.09,133.461,130.975,23799.74,274.745,226.696,170.737,62583.871,392.198,1
452.779,137.694,223968.875,732.266,105.174,134.225,21735.937,411.608,208.699,112.573,54105.148,422.436,1
482.193,115.315,245807.766,711.333,231.665,138.504,69692.812,427.786,340.089,121.376,130392.594,512.289,1
334.852,105.976,123357.07,543.843,166.786,148.049,38085.859,369.348,427.862,110.142,195197.016,632.27,1
283.166,73.519,85588.031,412.205,122.599,136.19,23474.332,387.874,265.604,130.54,87586.453,544.161,1
184.101,99.641,43821.41,352.306,67.945,73.129,6610.745,186.505,150.709,147.242,39189.094,394.251,1
152.836,68.933,28110.553,288.683,124.745,136.179,20122.775,282.062,70.206,83.202,6978.919,158.855,1
165.23,153.67,41296.941,396.959,118.628,140.126,22597.258,283.752,131.875,124.666,22345.26,256.045,1
151.716,161.177,44379.785,535.417,103.953,93.359,17265.443,280.739,140.957,116.349,27110.961,313.875,1
99.531,108.033,14022.11,259.501,190.21,134.283,48352.805,387.259,169.519,119.51,36803.535,328.536,1
138.345,122.257,27293.293,334.959,104.297,79.316,16037.499,278.302,145.514,112.432,33815.074,428.11,1
114.216,110.969,19344.621,280.726,169.614,145.953,34211.582,309.513,185.006,100.765,44179.227,349.009,1
116.157,113.438,20367.918,298.515,124.005,140.794,22999.342,328.486,197.197,102.949,48761.055,353.674,1
87.587,100.706,14733.528,286.338,85.801,95.388,9735.316,170.694,203.379,75.802,47109.031,381.014,1
110.259,125.574,18176.141,263.739,86.046,72.071,10438.18,178.11,172.731,101.457,38676.605,343.916,1
143.218,176.841,37167.953,530.035,79.727,98.618,10336.836,244.912,130.962,74.951,22249.855,266.057,1
184.351,228.924,79900.336,777.519,98.941,60.894,13326.331,237.217,158.088,84.105,32065.49,311.685,1
136.078,192.905,38211.066,467.436,84.896,65.352,9608.347,165.436,161.176,51.171,28596.162,272.799,1
163.523,179.231,42599.078,451.61,118.896,106.722,18251.361,242.918,129.491,71.194,21544.687,269.077,2
125.611,158.311,28190.98,447.974,79.288,76.586,8944.41,210.504,123.589,54.27,18219.465,217.292,2
98.739,120.808,14697.142,256.65,96.607,120.385,15394.832,237.109,120.29,60.594,17360.367,247.693,2
162.184,180.849,36613.965,406.716,63.688,77.234,6310.186,196.311,85.91,74.274,11723.046,278.784,2
124.347,110.272,22285.145,286.316,46.326,42.894,2761.007,99.026,63.051,44.624,5490.783,162.983,2
680.171,598.52,817763.187,1636.238,50.108,59.147,4070.745,149.918,76.303,57.141,8241.343,189.15,2
1425.211,103.237,2041885.125,1603.677,99.396,49.947,12201.662,172.41,191.847,58.325,40207.188,284.725,2
1108.56,80.299,1235353.0,1247.375,68.732,50.221,7148.033,174.427,247.377,33.849,62341.27,292.668,2
862.262,62.456,747396.312,970.235,42.509,59.681,4043.046,166.982,154.395,79.819,30208.842,272.159,2
670.686,48.582,452179.625,754.669,84.822,88.721,9379.164,166.137,102.073,86.137,15438.228,227.167,2
320.391,364.288,136770.125,586.998,56.456,72.3,5519.161,149.296,31.79,31.111,1636.051,91.655,2
1809.433,792.062,3901410.0,3092.167,171.106,29.257,30133.35,223.293,26.589,20.669,881.596,57.812,2
2693.367,195.097,7292288.5,3030.632,175.174,17.525,30992.943,207.127,75.46,42.402,7346.638,124.688,2
2094.958,151.751,4411877.5,2357.291,165.2,27.034,28021.895,221.183,129.554,31.645,17785.762,177.964,2
1629.503,118.034,2669211.75,1833.551,144.019,22.627,21253.375,174.529,173.598,12.706,30297.865,195.343,2
1267.462,91.811,1614889.625,1426.175,111.944,25.688,13191.242,166.532,181.924,24.237,33683.668,224.814,2
908.806,175.652,856782.75,1109.309,89.853,15.924,8327.227,127.072,154.488,12.532,24023.625,185.645,2
209.612,170.937,71679.086,630.647,66.567,24.38,5025.541,133.721,162.715,23.542,27030.275,196.662,2
196.472,79.85,44977.352,316.404,30.781,15.765,1196.021,67.462,142.911,24.905,21043.814,182.238,2
441.307,57.719,198082.922,512.964,25.302,15.022,836.187,56.016,157.367,28.961,25602.994,215.671,2
561.728,46.447,317695.844,627.879,33.036,28.287,1594.041,72.982,133.789,31.47,18889.953,198.375,2
627.858,39.003,395727.094,696.103,43.497,26.304,2474.548,85.531,114.556,19.183,13490.973,163.564,2
654.432,14.214,428483.281,677.312,50.707,16.105,2830.616,71.893,91.992,19.021,8824.313,126.048,2
652.408,42.625,427453.281,704.822,62.541,14.547,4123.004,87.456,54.109,20.561,3350.533,101.837,2
615.546,19.007,379257.563,644.182,56.523,16.767,3476.032,87.21,47.923,18.875,2652.926,81.627,2
564.035,28.617,318953.875,605.232,44.346,21.772,2433.144,72.032,27.525,20.858,1002.629,62.833,2
515.686,43.018,267782.531,597.906,51.848,15.621,2932.26,86.089,14.986,18.781,402.226,46.268,2
452.39,26.531,205360.234,496.138,54.393,24.442,3510.695,102.749,12.447,15.138,231.197,40.851,2
362.236,55.924,134342.156,425.873,46.818,14.228,2394.383,82.325,16.984,10.163,389.952,33.749,2
339.731,32.951,116502.742,415.483,57.121,15.579,3505.567,97.204,15.493,19.115,384.641,46.846,2
265.222,27.014,71072.242,306.584,39.402,25.818,2137.564,80.132,20.071,24.895,620.915,55.004,2
224.477,25.824,51056.797,280.153,30.143,13.354,1086.931,54.533,16.507,19.009,396.461,43.228,2
195.988,11.636,38546.75,222.873,17.674,16.98,483.424,41.639,15.321,19.052,378.349,47.0,2
237.879,36.901,57948.234,281.828,18.14,18.285,546.451,61.809,17.15,17.62,419.587,41.997,2
393.998,78.462,161390.844,492.24,23.389,27.358,807.175,59.781,17.014,20.717,431.084,36.845,2
525.996,19.679,277059.469,563.568,16.675,15.849,393.996,38.251,15.762,18.696,365.377,36.168,2
535.427,41.359,288393.188,603.156,32.068,34.151,1411.923,78.152,28.578,21.872,1224.229,72.462,2
361.76,64.106,134979.937,469.728,20.158,23.853,592.724,58.274,14.828,15.959,281.514,29.362,2
128.907,64.575,20786.975,221.401,13.297,17.38,306.253,43.699,33.239,21.233,1523.174,80.859,2
69.859,47.937,7142.717,169.049,20.928,26.841,721.35,58.613,48.505,25.558,2817.015,81.368,2
188.273,51.912,38141.496,251.0,14.254,16.121,271.888,38.347,37.075,15.702,1621.116,72.775,2
313.916,22.847,99064.93,343.308,20.808,22.379,848.866,61.425,37.575,19.64,1788.123,66.506,2
352.52,25.77,124934.219,405.283,24.495,18.829,871.642,58.309,16.364,18.667,420.211,44.073,2
388.749,14.111,151324.937,413.118,15.605,14.914,339.422,34.622,16.701,18.501,490.045,57.226,2
379.373,21.834,144400.734,423.578,14.172,16.881,291.401,38.039,40.867,38.936,2788.569,114.068,2
346.346,18.346,120292.187,394.325,19.657,23.057,595.842,53.657,61.35,60.481,6064.431,155.67,2
460.884,174.002,242690.625,862.47,88.691,58.787,11322.082,205.246,63.269,66.044,6846.413,202.071,2
1334.174,218.775,1827883.25,1660.557,211.599,73.03,50107.539,320.944,123.093,90.135,22256.762,257.592,2
1439.827,214.442,2119086.75,1808.292,325.855,38.272,107646.227,429.192,183.659,127.642,42676.211,378.641,2
1067.924,123.122,1155621.0,1410.347,255.029,53.92,67947.008,370.241,347.985,116.349,134630.797,543.04,2
705.19,154.013,521012.813,908.148,180.405,60.912,36256.238,276.727,399.461,168.444,187942.437,792.97,2
177.18,176.872,52354.48,465.215,112.137,63.069,16122.369,199.072,247.862,88.007,69180.977,438.889,2
152.632,60.023,26899.203,273.054,43.032,51.319,2994.86,118.253,128.263,140.196,24821.762,330.984,2
279.816,61.364,82062.234,369.655,67.609,61.438,7194.19,216.088,94.417,96.76,13052.77,230.917,2
427.548,93.825,191600.266,611.305,96.395,57.343,12143.129,193.152,147.663,97.801,26549.602,284.921,2
513.541,61.892,267555.313,607.572,134.95,33.073,19305.238,213.906,147.476,154.281,30267.391,352.054,2
601.498,80.347,368255.875,715.708,144.959,44.34,22979.125,250.371,164.305,124.582,39526.926,404.168,2
721.677,81.667,527486.562,828.987,127.16,40.733,17828.889,205.431,186.295,92.11,43190.059,392.697,2
745.337,46.236,557665.625,810.759,122.203,59.629,18489.133,239.463,180.358,173.33,45605.555,392.268,2
590.377,66.693,352992.75,709.125,109.98,54.544,15070.67,221.792,147.521,134.18,32720.857,401.08,2
449.93,66.147,206812.734,592.719,140.721,98.452,26316.436,324.149,184.123,171.157,46989.184,411.826,2
282.955,67.392,84605.469,403.644,77.718,40.358,7235.324,149.996,160.484,115.148,33740.488,279.215,2
171.852,86.205,36964.313,298.575,101.848,71.232,14250.343,205.639,145.694,177.329,35887.859,362.737,2
90.57,54.088,10737.665,215.522,64.081,66.391,6208.9,161.065,192.786,158.159,44943.504,329.856,2
47.211,57.343,3306.592,143.295,55.857,66.207,5564.404,219.034,167.872,175.105,38711.551,367.094,2
56.744,50.474,4971.566,149.105,53.718,47.883,3959.621,111.818,111.98,117.965,17497.275,249.27,2
77.387,65.549,9364.84,207.714,69.753,78.826,6467.837,166.922,98.421,94.048,12223.643,204.185,2
86.795,50.894,10123.551,175.62,70.115,76.652,6444.335,155.005,109.575,137.239,20245.877,286.106,2
96.479,51.523,11690.235,174.81,47.725,64.143,4235.743,140.993,156.653,156.137,30971.92,316.632,2
130.077,81.758,22081.877,298.74,84.983,107.689,11616.945,293.939,145.779,168.401,34292.699,366.094,2
129.2,47.949,18991.686,251.948,30.338,42.339,1793.073,99.21,124.882,147.027,27625.025,387.713,2
101.495,46.48,12461.719,178.44,56.936,72.967,5357.436,157.505,108.311,126.306,16184.267,228.021,2
50.683,57.903,3600.191,108.768,32.273,41.99,1862.978,108.307,86.184,116.285,15121.255,356.184,2
36.189,33.432,2059.323,98.283,36.979,39.397,2150.366,105.108,82.448,101.038,10208.722,225.903,2
99.306,51.566,12520.78,233.534,60.2,80.781,6552.394,227.482,124.934,161.117,25980.365,406.797,2
198.483,68.845,44134.977,277.992,33.911,36.337,1468.911,64.983,96.9,123.454,15322.863,253.495,2
123.396,70.623,19790.158,210.264,54.444,65.793,4338.554,150.168,89.082,106.509,11606.66,189.084,2
47.061,49.085,3097.909,113.087,36.291,45.054,2709.154,127.072,78.616,86.845,9386.772,196.436,2
